ubigeo,department,province,district,idh,monetary_poverty,life_expectancy,complete_secondary_education,years_education,family_income,number_hh,hh_1_nib_or_more,hh_inadequate_characteristics,overcrowded_housing,hh_wo_bathrooms,hh_children_not_attending_school,hh_high_economic_dependence
060311,CAJAMARCA,CELENDIN,UTCO,0.142229066,0.66829214,75.57239789,0.328947368,3.1469,82.63574797,326,94,4,37,38,5,26
060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,0.222478618,0.68677194,74.29134922,0.349609375,2.9023,235.5695663,1941,545,25,384,36,89,157
060401,CAJAMARCA,CHOTA,CHOTA,0.430009257,0.4808033,70.68760972,0.613104136,5.8024,654.1843273,14665,3980,1030,1942,1180,194,684
060402,CAJAMARCA,CHOTA,ANGUIA,0.194495244,0.78712226,71.83333699,0.407665505,3.6237,136.544292,933,367,168,209,28,7,62
060403,CAJAMARCA,CHOTA,CHADIN,0.248172635,0.66695063,67.07072856,0.520912548,4.0397,222.4634714,1067,380,126,251,46,16,53
060404,CAJAMARCA,CHOTA,CHIGUIRIP,0.188893978,0.69123626,74.22865469,0.349794239,3.0933,148.4469315,1163,407,268,90,8,27,77
060405,CAJAMARCA,CHOTA,CHIMBAN,0.256925573,0.57313483,78.10963694,0.300653595,4.1711,245.7913949,625,202,94,119,7,5,37
060406,CAJAMARCA,CHOTA,CHOROPAMPA,0.277547133,0.57256073,68.94011878,0.47,4.4788,276.6808736,651,208,27,158,7,21,52
060407,CAJAMARCA,CHOTA,COCHABAMBA,0.288933029,0.6400383,70.21682306,0.515,3.8301,325.7646066,1744,525,132,189,228,21,101
060408,CAJAMARCA,CHOTA,CONCHAN,0.209044627,0.70238875,70.23193975,0.425213675,3.2537,178.167076,1762,469,171,196,58,20,121
060409,CAJAMARCA,CHOTA,HUAMBOS,0.265127344,0.69520731,67.19197035,0.38563327,3.3519,353.2196444,2510,827,68,307,421,43,179
060410,CAJAMARCA,CHOTA,LAJAS,0.299703587,0.71060172,69.80391004,0.513095238,3.8672,360.1486909,3588,1700,1161,464,431,40,192
060411,CAJAMARCA,CHOTA,LLAMA,0.397637302,0.46883478,68.5386622,0.629237288,5.0935,594.0653325,2311,620,88,114,390,36,118
060412,CAJAMARCA,CHOTA,MIRACOSTA,0.22482165,0.73618957,68.78554476,0.390756303,3.7522,200.6078156,906,392,30,106,267,13,64
060413,CAJAMARCA,CHOTA,PACCHA,0.278705851,0.56236061,72.01000108,0.424242424,4.1887,289.9602596,1375,396,45,284,47,44,65
060414,CAJAMARCA,CHOTA,PION,0.334520551,0.39457441,76.84424727,0.178217822,4.6066,604.0027409,411,123,30,101,3,3,14
060415,CAJAMARCA,CHOTA,QUEROCOTO,0.312243115,0.55079391,65.6895423,0.498275862,5.134,358.5120281,2383,986,194,475,466,75,109
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,0.295467129,0.64294574,65.38696099,0.552238806,5.2749,291.9591408,316,170,13,51,127,2,8
060417,CAJAMARCA,CHOTA,TACABAMBA,0.26155434,0.61694068,72.52789113,0.373009856,3.4882,299.4097647,4761,1498,629,672,149,74,333
060418,CAJAMARCA,CHOTA,TOCMOCHE,0.285772621,0.65383911,70.94626919,0.134615385,4.6958,488.4112751,318,153,58,42,111,1,6
060419,CAJAMARCA,CHOTA,CHALAMARCA,0.271832438,0.59971932,69.66525062,0.444785276,3.6461,311.5945372,3004,820,29,497,225,76,188
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,0.323680166,0.4892452,66.93810138,0.280922432,5.6275,469.6113236,2326,754,66,151,582,56,118
060502,CAJAMARCA,CONTUMAZA,CHILETE,0.475052866,0.26729719,73.03052233,0.546052632,7.7386,725.8147063,830,120,8,45,60,7,17
060503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,0.25519173,0.63711821,65.62008042,0.382352941,4.7034,251.4141747,446,86,3,28,39,15,16
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,0.265310656,0.67344987,74.78160537,0.399159664,3.4758,290.636646,875,289,7,33,215,19,56
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,0.367314696,0.53088797,68.66300136,0.434108527,5.0284,569.3438878,1099,334,48,67,252,16,25
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,0.255964923,0.68006417,72.52688209,0.486842105,3.4448,254.767652,316,82,0,32,35,18,16
060507,CAJAMARCA,CONTUMAZA,TANTARICA,0.400542693,0.51352498,66.89452887,0.493506494,5.7001,651.1935783,883,305,3,32,258,12,31
060508,CAJAMARCA,CONTUMAZA,YONAN,0.48719474,0.26361603,72.34390284,0.629545455,7.3694,762.0065296,2313,291,14,58,158,22,66
060601,CAJAMARCA,CUTERVO,CUTERVO,0.384195482,0.46552723,77.44534422,0.494011976,5.0601,509.8735366,15810,3244,736,1822,353,230,721
060602,CAJAMARCA,CUTERVO,CALLAYUC,0.34777877,0.75643123,77.55591008,0.312741313,3.6003,629.4768113,2852,1357,660,690,239,43,157
060603,CAJAMARCA,CUTERVO,CHOROS,0.392080917,0.59848048,76.45274965,0.342995169,4.5448,707.8705457,893,371,192,198,51,5,38
060604,CAJAMARCA,CUTERVO,CUJILLO,0.322101257,0.7662892,74.27774346,0.39010989,4.4669,405.5458428,691,191,27,127,41,2,20
060605,CAJAMARCA,CUTERVO,LA RAMADA,0.25036216,0.73322219,78.14216543,0.303630363,3.8374,244.2514217,1118,460,271,229,19,8,63
060606,CAJAMARCA,CUTERVO,PIMPINGOS,0.271138847,0.6036662,79.48743411,0.396984925,4.3812,236.4157322,1543,800,408,536,35,10,76
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,0.284895152,0.69150117,75.08969028,0.503831418,3.9945,279.6857975,3786,1676,450,1057,436,70,258
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,0.330976423,0.56361401,77.04939505,0.444444444,5.1277,354.2324345,1199,493,324,219,27,26,44
060609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,0.386992376,0.64692878,83.23150189,0.324175824,4.2852,653.0030188,534,189,52,146,17,3,28
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,0.268868814,0.55112222,81.43986981,0.31779661,3.8834,270.8775866,1004,442,332,129,27,8,38
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,0.335113349,0.68561045,82.36632352,0.427860697,4.3947,382.0050048,766,438,307,211,52,13,44
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,0.256712081,0.6684112,88.55144459,0.35978836,3.2966,237.1852245,1378,569,311,283,25,38,76
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,0.367976863,0.70070425,77.04384277,0.465,4.5506,506.8069488,2019,854,444,482,56,72,86
060614,CAJAMARCA,CUTERVO,SOCOTA,0.329409539,0.5488722,76.96241327,0.490765172,4.6163,361.1033218,2692,1049,640,452,40,47,152
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,0.320455339,0.38007366,81.41432598,0.216666667,4.5311,457.6302955,360,107,57,51,10,2,13
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,0.336081641,0.51920921,78.0302878,0.467475193,3.7379,454.1580049,20321,4285,347,2762,625,385,1082
060702,CAJAMARCA,HUALGAYOC,CHUGUR,0.371339276,0.60037625,74.84388736,0.518324607,5.267,462.1055993,856,527,410,216,32,13,30
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,0.47229394,0.50226876,83.57614242,0.521448999,4.8435,830.6757577,4246,1194,104,746,259,111,306
060801,CAJAMARCA,JAEN,JAEN,0.521795748,0.21682199,74.00217497,0.664002701,8.291,813.3194246,26032,4974,812,3522,376,413,584
060802,CAJAMARCA,JAEN,BELLAVISTA,0.447165216,0.53206402,75.52594516,0.49744898,5.4296,769.0037616,4676,1264,503,568,221,68,193
060803,CAJAMARCA,JAEN,CHONTALI,0.329377375,0.60476934,76.63487071,0.399239544,4.9607,378.3540147,2838,1220,628,595,244,44,122
060804,CAJAMARCA,JAEN,COLASAY,0.318069014,0.54653779,77.44526348,0.309651475,4.3411,420.4985137,3146,1005,498,448,232,32,115
060805,CAJAMARCA,JAEN,HUABAL,0.367181697,0.6872443,74.5885255,0.480059084,3.9309,585.1046876,2223,1006,613,538,28,24,94
060806,CAJAMARCA,JAEN,LAS PIRIAS,0.315462639,0.42393313,83.89819941,0.317365269,3.9326,396.0935416,1401,446,170,254,51,25,38
060807,CAJAMARCA,JAEN,POMAHUACA,0.31066482,0.54820963,83.86296722,0.276056338,4.0583,394.5478906,2455,840,272,446,148,34,189
060808,CAJAMARCA,JAEN,PUCARA,0.472759101,0.43505236,76.52964131,0.55141844,6.3208,758.8134203,2026,527,52,337,163,26,86
060809,CAJAMARCA,JAEN,SALLIQUE,0.232727937,0.76842495,85.12914035,0.335949765,3.4976,189.7098821,1852,764,50,433,289,12,197
060810,CAJAMARCA,JAEN,SAN FELIPE,0.279258129,0.67282958,77.86001773,0.4,4.438,258.5296418,1452,379,55,141,186,24,67
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,0.317597126,0.4861103,75.85533011,0.431818182,4.7218,347.5574487,2009,696,386,251,104,24,87
060812,CAJAMARCA,JAEN,SANTA ROSA,0.404548225,0.57406823,75.50977484,0.357908847,4.7134,750.4207626,2995,1662,1333,584,200,44,74
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,0.415471421,0.42295658,77.14514025,0.530278757,6.1254,541.1237531,9833,2656,1086,1305,425,176,309
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0.385835585,0.37292403,77.33144574,0.449548811,4.9491,549.1321944,4134,1314,557,643,226,86,151
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,0.314733605,0.57175184,74.40763503,0.459016393,4.7095,339.3156946,5424,2426,1618,1041,263,103,246
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0.307407495,0.57233712,82.26537985,0.318918919,4.3777,346.8223404,5577,1416,569,595,134,162,295
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0.296461739,0.68827543,73.39822905,0.498721228,4.8484,278.3458409,2495,806,306,361,189,30,128
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0.310820654,0.48337739,76.12647851,0.438311688,4.3004,347.6797851,4749,1885,1264,625,238,108,219
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,0.314370162,0.66409842,82.12317011,0.394771242,4.1763,347.9684884,5026,1724,779,599,458,114,310
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,0.382830034,0.42119928,66.54348879,0.528903654,5.6169,564.7655491,6031,937,38,488,173,87,270
061002,CAJAMARCA,SAN MARCOS,CHANCAY,0.210303763,0.64269365,76.74035877,0.410891089,3.1755,168.269382,970,139,4,60,9,14,65
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,0.310015093,0.52284391,65.91703376,0.307692308,4.7679,459.6916932,825,157,6,72,30,19,51
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,0.230745857,0.60854865,73.53168191,0.371875,3.2913,224.4557268,1738,387,26,118,189,20,107
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,0.329471406,0.4922889,66.88835922,0.387755102,5.2014,449.3473538,644,107,64,27,4,6,19
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,0.221840691,0.68553706,78.02262714,0.377682403,2.834,218.633151,1164,326,161,52,31,14,126
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,0.242794396,0.77012854,65.58198226,0.21661055,2.3759,591.5212126,3516,846,14,361,247,77,328
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,0.388412194,0.44088526,71.85330356,0.513805522,5.0039,578.2651362,4617,827,67,329,364,64,106
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,0.393936627,0.39510324,78.1747309,0.519480519,5.6173,490.0125251,465,91,39,33,28,7,7
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,0.330442616,0.66217462,74.00651301,0.602362205,4.0347,388.6781471,1308,346,37,195,118,16,30
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,0.239351659,0.60111856,81.85729906,0.314814815,4.3252,185.7509208,865,307,147,137,66,5,32
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,0.320271067,0.65660317,74.2873764,0.322222222,4.3931,441.3894152,549,217,10,39,180,7,26
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,0.433204898,0.47899904,75.57910999,0.446280992,5.9742,691.342334,790,141,10,48,66,8,20
061107,CAJAMARCA,SAN MIGUEL,LLAPA,0.387358587,0.4502843,80.11355437,0.438162544,4.3868,587.0703704,1482,265,90,107,47,12,49
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,0.463141735,0.44737705,76.45263421,0.440860215,6.3102,798.1293088,470,139,40,24,91,3,7
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,0.341422903,0.5593133,75.57444516,0.386904762,5.4968,401.7280715,1113,261,34,126,110,13,44
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,0.436833297,0.59474771,75.47422692,0.53030303,5.1318,727.4499024,760,316,15,30,297,8,6
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,0.287941541,0.70109398,75.34480343,0.422330097,4.1343,301.1744226,1191,321,238,72,21,16,41
061112,CAJAMARCA,SAN MIGUEL,TONGOD,0.338280869,0.52260988,73.82467579,0.661016949,5.3512,323.4107398,864,239,68,164,36,7,23
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,0.377780007,0.59348225,74.49776902,0.327380952,4.5207,678.2452675,959,359,9,82,295,17,42
061201,CAJAMARCA,SAN PABLO,SAN PABLO,0.299139611,0.65448793,61.93527702,0.426190476,4.9659,382.7301064,3973,620,33,242,132,73,224
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,0.255301456,0.72013642,66.18006641,0.371929825,3.3945,327.4437957,1310,262,34,51,85,53,83
061203,CAJAMARCA,SAN PABLO,SAN LUIS,0.280565134,0.64587335,64.45356006,0.355555556,4.4072,359.0308353,327,57,10,15,23,3,20
061204,CAJAMARCA,SAN PABLO,TUMBADEN,0.281753719,0.68919693,66.59226059,0.314487633,3.6445,428.5207871,952,297,101,103,93,23,61
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,0.441289752,0.35080272,69.59630023,0.589576547,6.8412,657.9425246,3049,659,84,399,185,42,66
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,0.327839317,0.61171385,74.38242765,0.488372093,5.3643,336.4119546,453,137,12,90,30,10,11
061303,CAJAMARCA,SANTA CRUZ,CATACHE,0.416279524,0.59404102,67.85251553,0.403389831,6.0608,750.6210791,2495,1044,159,444,637,59,90
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBANOS,0.284312581,0.64317897,63.20107281,0.514403292,4.5566,316.5699311,1017,359,150,174,60,22,71
061305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,0.234825267,0.54658908,68.6955804,0.534883721,4.5577,170.9897293,811,256,30,141,121,5,26
061306,CAJAMARCA,SANTA CRUZ,NINABAMBA,0.319472897,0.56222331,65.81636905,0.482269504,5.9039,351.4730638,659,252,61,176,40,7,28
061307,CAJAMARCA,SANTA CRUZ,PULAN,0.336805342,0.57064055,73.14909866,0.50965251,5.149,373.5060558,1296,326,57,227,49,24,32
061308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,0.256551153,0.54713495,69.01102647,0.57,3.8537,232.6363525,498,121,8,89,26,4,14
061309,CAJAMARCA,SANTA CRUZ,SEXI,0.537756402,0.48725971,76.64306255,0.857142857,6.8099,844.8712688,115,34,7,7,28,0,3
061310,CAJAMARCA,SANTA CRUZ,UTICYACU,0.194120201,0.70027283,65.41975167,0.192307692,4.9246,165.117394,372,284,246,121,33,1,18
061311,CAJAMARCA,SANTA CRUZ,YAUYUCAN,0.371157566,0.62478178,71.22893386,0.49,4.7826,544.8916226,861,199,17,163,24,6,4
070101,CALLAO,CALLAO,CALLAO,0.684511716,0.14174308,83.07736775,0.761941517,10.2565,1247.528438,119304,10801,2150,6514,664,1629,612
070102,CALLAO,CALLAO,BELLAVISTA,0.724004576,0.04514266,84.17009898,0.780145822,11.3474,1344.795613,20241,1005,70,700,4.00E+00,205,66
070103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,0.686947586,0.11838163,83.16576751,0.742757822,10.1257,1284.055376,11515,1105,55,872,0,135,79
070104,CALLAO,CALLAO,LA PERLA,0.731344712,0.03118283,84.71202192,0.777028654,11.5313,1362.739872,17648,788,60,580,0,145,25
070105,CALLAO,CALLAO,LA PUNTA,0.712618898,0.01942411,83.72719902,0.696078431,12.7521,1278.847893,1234,17,0,11,1,5,0
070106,CALLAO,CALLAO,VENTANILLA,0.612243476,0.26066656,80.5985838,0.694227376,9.0878,1057.755973,84846,16318,10399,4744,865,1338,781
070107,CALLAO,CALLAO,MI PERU,0.624804834,0.23941494,80.71025849,0.68140475,9.0478,1133.005805,11440,1770,925,741,22,160,99
080101,CUSCO,CUSCO,CUSCO,0.609631582,0.08214426,74.65007319,0.797089733,10.9649,975.9734131,30821,2780,84,1915,473,259,229
080102,CUSCO,CUSCO,CCORCA,0.234440583,0.39390077,65.70908496,0.574879227,2.9109,255.7463818,739,191,3,65,70,34,56
080103,CUSCO,CUSCO,POROY,0.508364537,0.21672473,71.71872356,0.707207207,7.5703,810.8443168,676,160,4,62,84,7,14
080104,CUSCO,CUSCO,SAN JERONIMO,0.602977457,0.11983353,80.71389685,0.77281123,10.1454,898.5584677,15138,1651,101,1104,318,112,159
080105,CUSCO,CUSCO,SAN SEBASTIAN,0.625434269,0.07710494,78.43488144,0.812451091,10.7755,979.9407482,32798,3162,183,2095,647,225,219
080106,CUSCO,CUSCO,SANTIAGO,0.590596272,0.08301604,78.74844372,0.77387656,9.9001,888.1738186,27012,2978,106,2225,410,207,212
080107,CUSCO,CUSCO,SAYLLA,0.505697152,0.25397937,80.49586636,0.6827853,7.7507,679.3133403,1479,361,23,216,120,13,50
080108,CUSCO,CUSCO,WANCHAQ,0.684429758,0.01376287,77.04023276,0.791580685,13.0035,1188.015944,17700,633,27,526,0,66,25
080201,CUSCO,ACOMAYO,ACOMAYO,0.311823512,0.42064069,52.26889996,0.567032967,5.22,479.9939375,1291,315,26,120,160,13,84
080202,CUSCO,ACOMAYO,ACOPIA,0.303491263,0.3542542,60.90501176,0.731404959,4.7295,331.4286319,809,203,0,70,133,6,24
080203,CUSCO,ACOMAYO,ACOS,0.255524058,0.3610735,55.16105258,0.455,4.3896,319.0136402,717,153,2,49,86,9,37
080204,CUSCO,ACOMAYO,MOSOC LLACTA,0.19434078,0.3542542,47.44386251,0.585106383,5.1247,165.6811414,445,291,2,43,271,6,11
080205,CUSCO,ACOMAYO,POMACANCHI,0.278382276,0.45198174,54.53432062,0.576177285,4.7622,346.6196591,2127,552,10,160,340,17,123
080206,CUSCO,ACOMAYO,RONDOCAN,0.237809276,0.27856699,53.53751837,0.352941176,3.3502,390.0892181,764,160,6,32,98,24,31
080207,CUSCO,ACOMAYO,SANGARARA,0.248917905,0.40846186,54.16889859,0.61341853,4.4055,268.0970313,1002,392,4,45,307,26,54
080301,CUSCO,ANTA,ANTA,0.429721772,0.25636171,72.28024961,0.693408278,7.2846,514.6535568,6240,1376,36,533,774,62,166
080302,CUSCO,ANTA,ANCAHUASI,0.310331511,0.36079741,80.45513053,0.572567783,4.7382,266.5762994,2034,604,11,175,353,34,130
080303,CUSCO,ANTA,CACHIMAYO,0.531158741,0.10934872,74.60703283,0.763157895,8.5869,774.7741775,661,103,4,34,65,2,10
080304,CUSCO,ANTA,CHINCHAYPUJIO,0.243088985,0.47088974,77.73258058,0.425867508,4.147,186.8571925,1282,637,25,117,518,12,93
080305,CUSCO,ANTA,HUAROCONDO,0.337367712,0.29627914,82.57339437,0.512585812,4.9968,325.3755424,1426,471,30,141,345,25,60
080306,CUSCO,ANTA,LIMATAMBO,0.319398503,0.36174095,68.79668672,0.469011725,4.9534,375.9481479,2269,565,56,242,229,44,99
080307,CUSCO,ANTA,MOLLEPATA,0.386857716,0.28091778,72.49917127,0.445,6.1346,524.131447,1066,233,40,92,119,9,27
080308,CUSCO,ANTA,PUCYURA,0.441451652,0.2426189,82.05121791,0.526760563,6.5703,565.17274,772,233,7,111,108,7,34
080309,CUSCO,ANTA,ZURITE,0.426788879,0.2426189,74.71211134,0.761565836,7.0111,472.4928808,1000,257,9,80,159,5,33
080401,CUSCO,CALCA,CALCA,0.433683204,0.2415572,68.6137174,0.553245436,7.5247,620.6953345,5975,1261,280,627,328,84,314
080402,CUSCO,CALCA,COYA,0.369863447,0.29860187,70.2379194,0.608856089,6.0392,423.0026418,1090,324,8,102,217,16,27
080403,CUSCO,CALCA,LAMAY,0.343975988,0.39946301,78.74761315,0.543726236,4.7738,366.8879772,1483,351,18,169,90,51,112
080404,CUSCO,CALCA,LARES,0.234969334,0.50998653,67.17592422,0.368869936,3.0645,286.0066612,1851,1243,945,297,447,28,81
080405,CUSCO,CALCA,PISAC,0.408309892,0.36319639,80.5057853,0.606502242,5.731,477.6659051,2912,714,19,332,231,56,206
080406,CUSCO,CALCA,SAN SALVADOR,0.317894316,0.39915003,75.59165554,0.484555985,4.2181,361.9434459,1511,413,3,146,162,21,139
080407,CUSCO,CALCA,TARAY,0.367318749,0.41532127,84.45252642,0.707124011,5.4546,324.0038345,1224,297,12,130,143,12,51
080408,CUSCO,CALCA,YANATILE,0.306776183,0.34576892,71.51182756,0.548327138,5.1364,290.7731389,3013,978,328,344,446,58,64
080501,CUSCO,CANAS,YANAOCA,0.261691672,0.50118466,55.71955819,0.581342435,5.2019,266.2013154,2743,734,12,178,444,23,167
080502,CUSCO,CANAS,CHECCA,0.172384348,0.55855767,63.15028225,0.456896552,4.0667,108.5363582,1737,770,15,84,625,31,121
080503,CUSCO,CANAS,KUNTURKANKI,0.258518196,0.45783716,53.90991927,0.615550756,5.0821,269.3316647,1616,545,12,152,394,13,74
080504,CUSCO,CANAS,LANGUI,0.321227567,0.40854791,63.11644246,0.769230769,5.339,328.7445427,674,211,1,34,173,2,26
080505,CUSCO,CANAS,LAYO,0.203348642,0.53118603,59.98505194,0.494714588,4.5877,149.0652282,1694,597,21,235,366,11,77
080506,CUSCO,CANAS,PAMPAMARCA,0.275852115,0.36375307,57.575245,0.602094241,5.5436,274.2085254,547,120,0,30,83,6,13
080507,CUSCO,CANAS,QUEHUE,0.193586665,0.55119197,63.67237321,0.630705394,4.0776,122.2340099,891,401,4,45,352,4,45
080508,CUSCO,CANAS,TUPAC AMARU,0.226481996,0.45967309,52.09946904,0.746323529,4.0627,218.8550488,799,144,1,23,67,19,53
080601,CUSCO,CANCHIS,SICUANI,0.509231685,0.23505524,80.09904139,0.70598717,8.2244,662.1910692,17474,2829,150,1142,1326,154,375
080602,CUSCO,CANCHIS,CHECACUPE,0.344323501,0.40281875,77.28376387,0.679324895,5.4408,311.6994674,1544,498,91,112,366,26,53
080603,CUSCO,CANCHIS,COMBAPATA,0.389227477,0.33396703,81.15194096,0.581858407,5.6395,426.5723824,1442,333,17,79,232,9,43
080604,CUSCO,CANCHIS,MARANGANI,0.378140141,0.39282183,81.28813861,0.605476673,5.6082,387.5698919,3054,551,80,143,314,23,111
080605,CUSCO,CANCHIS,PITUMARCA,0.352159744,0.45515751,78.69878333,0.458770615,3.9295,493.596155,2426,914,135,280,605,32,123
080606,CUSCO,CANCHIS,SAN PABLO,0.34346835,0.34451396,76.44451357,0.651933702,4.9508,341.2818905,1508,393,34,71,284,13,46
080607,CUSCO,CANCHIS,SAN PEDRO,0.432982826,0.17962187,72.84907872,0.730538922,6.5804,540.937628,898,153,18,51,78,5,15
080608,CUSCO,CANCHIS,TINTA,0.417801869,0.31785968,78.16537602,0.778004073,6.6976,426.6625063,1698,408,3,70,315,11,45
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,0.330413044,0.44452513,65.20859279,0.545454545,4.869,421.4446498,7257,2382,936,517,1052,107,372
080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,0.242231129,0.45157507,67.51497719,0.569014085,3.861,207.0520113,1263,365,34,55,257,18,66
080703,CUSCO,CHUMBIVILCAS,CHAMACA,0.302790635,0.48960748,66.68236624,0.545936396,4.609,334.7370324,2041,570,14,88,356,57,129
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,0.380543629,0.49167442,76.9655189,0.456445993,3.9905,626.0770756,2343,733,41,230,442,20,153
080705,CUSCO,CHUMBIVILCAS,LIVITACA,0.312434223,0.57047768,66.01956701,0.468063872,3.8839,454.5715898,3244,2121,58,219,1954,46,277
080706,CUSCO,CHUMBIVILCAS,LLUSCO,0.272682822,0.50032727,68.08989349,0.508997429,3.3979,325.7887975,1354,579,336,69,253,25,125
080707,CUSCO,CHUMBIVILCAS,QUINOTA,0.258564972,0.54520153,72.25213861,0.387362637,3.6324,277.0086801,1100,467,176,69,295,16,124
080708,CUSCO,CHUMBIVILCAS,VELILLE,0.477844722,0.38744463,60.86716799,0.635854342,7.3054,941.15477,2666,778,195,159,449,22,82
080801,CUSCO,ESPINAR,ESPINAR,0.515373242,0.25869896,66.90735647,0.698078344,8.3191,888.3786511,10561,1663,57,718,677,120,240
080802,CUSCO,ESPINAR,CONDOROMA,0.403611848,0.23973386,66.93031802,0.603773585,5.8144,596.3432874,350,182,122,21,99,2,5
080803,CUSCO,ESPINAR,COPORAQUE,0.284289255,0.41621305,67.2557502,0.712313003,3.9039,282.5482619,3650,755,202,194,326,50,114
080804,CUSCO,ESPINAR,OCORURO,0.319419747,0.3429943,66.696451,0.6,4.4847,378.2219308,478,320,84,16,304,0,6
080805,CUSCO,ESPINAR,PALLPATA,0.397429547,0.29903014,63.47943269,0.575675676,5.6928,642.3571574,1714,697,43,117,595,15,24
080806,CUSCO,ESPINAR,PICHIGUA,0.295242864,0.44958713,63.21898276,0.711538462,4.9247,286.6912382,1030,315,13,61,225,10,36
080807,CUSCO,ESPINAR,SUYCKUTAMBO,0.298425753,0.42367723,73.17910204,0.676923077,3.0449,369.908096,654,280,197,24,73,9,27
080808,CUSCO,ESPINAR,ALTO PICHIGUA,0.302063334,0.3429943,59.74996033,0.486111111,4.5999,413.8899046,733,167,14,47,129,1,8
080901,CUSCO,LA CONVENCION,SANTA ANA,0.536143628,0.08292162,78.69084333,0.744421053,9.3999,707.5774534,6101,655,63,476,64,63,52
080902,CUSCO,LA CONVENCION,ECHARATE,0.40522698,0.23265437,78.11141344,0.544979079,5.7301,512.1202296,7323,3514,2974,769,254,235,219
080903,CUSCO,LA CONVENCION,HUAYOPATA,0.420458177,0.23866263,78.86099901,0.572916667,6.8065,489.1439284,1843,411,151,152,140,25,26
080904,CUSCO,LA CONVENCION,MARANURA,0.38414184,0.14833678,82.08608889,0.613138686,6.706,354.0904187,1464,224,13,117,75,13,34
080905,CUSCO,LA CONVENCION,OCOBAMBA,0.295007678,0.36066762,67.56348516,0.548387097,5.4061,274.0631437,1596,387,186,155,96,17,35
080906,CUSCO,LA CONVENCION,QUELLOUNO,0.285675816,0.2180408,73.29194961,0.618305745,5.4167,214.9285798,4833,2018,1534,421,274,199,139
080907,CUSCO,LA CONVENCION,KIMBIRI,0.383424134,0.2502031,72.6679016,0.458124553,5.6653,530.2691301,4618,2659,2103,926,333,73,177
080908,CUSCO,LA CONVENCION,SANTA TERESA,0.403777104,0.2180408,78.0053991,0.551724138,6.1551,481.536791,2081,570,351,197,98,28,19
080909,CUSCO,LA CONVENCION,VILCABAMBA,0.337743331,0.38185101,77.5222344,0.485122898,5.2181,352.4762418,3082,1248,788,435,226,100,125
